parent_name,utility_name,respondent_id,year,rate_base_actual,equity_actual,debt_actual,equity_ratio_actual,returns_actual,earnings_actual,interest_actual,fed_tax_expense_actual,pre_tax_net_income_actual,ROR_actual,ROE_actual,interest_rate_actual,equity_ratio,ROR,ROE,interest_rate,effective_fed_tax_rate,equity_authorized,debt_authorized,returns_authorized,earnings_authorized,interest_authorized,interest_rate_authorized
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2017,248660414.0,151782185.0,100000000.0,0.6028313123106783,23756688.0,18175891.0,5060000.0,10882140.0,29419442.0,0.09553868111874052,0.12125321281863904,0.0506,0.6028313123106783,0.0506,0.0,0.05378542921528783,0.36989620673294893,149900283.69133657,98760130.30866343,12582216.9484,0.0,12582216.9484,0.12740178560999998
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2016,257691948.0,162811579.0,100000000.0,0.6194992611037127,23517108.0,17509571.0,5060000.0,9541029.0,28675473.0,0.09126054648785534,0.10968162201995808,0.0506,0.6194992611037127,0.0506,0.0,0.05488247422680411,0.33272438086723105,159639971.37837633,98051976.62162367,13039212.5688,0.0,13039212.5688,0.132982658974
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2015,241316790.0,144992147.0,100000000.0,0.5918236513923852,25488699.0,19889024.0,5060000.0,12843636.0,32454653.0,0.1056233965320026,0.1392623165031969,0.0506,0.5918236513923852,0.0506,0.0,0.055887994463433434,0.3957409743373315,142816983.80008945,98499806.19991055,12210629.574,0.0,12210629.574,0.12396602638200001
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2014,277258207.99999994,184840822.0,100000000.0,0.6489267258188154,25822645.0,20111659.0,5060000.0,10242470.0,32761000.0,0.09313572783388979,0.11178095715500287,0.0506,0.6489267258188154,0.0506,0.0,0.05825615227909764,0.3126421659900491,179920261.12383205,97337946.8761679,14029265.324799996,0.0,14029265.324799996,0.144129455932
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2013,256159652.0,164407654.0,100000000.0,0.6217961224375146,25679269.0,19646981.0,5707709.0,14902436.0,34082442.0,0.10024712635071818,0.12334941415369635,0.05707709,0.6217961224375146,0.05707709,0.0,0.06014477051907051,0.43724672076020843,159279078.33854312,96880573.66145688,14620847.51157268,0.0,14620847.51157268,0.15091619464046857
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2012,309454900.99999994,144409782.0,150000000.0,0.4905060593401071,25032472.0,18193552.0,6561835.0,14716929.0,29560038.0,0.0808921491277335,0.11986040876743002,0.043745566666666666,0.4905060593401071,0.043745566666666666,0.0,0.06101773901377067,0.49786569963137395,151789504.03299293,157665396.967007,13537280.002022231,0.0,13537280.002022231,0.08586081830533199
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2011,291402117.0,141385420.0,150000000.0,0.48521789456727105,26049980.0,17765194.0,8045476.0,9719816.0,29356613.0,0.08939530113297015,0.1256436206448391,0.05363650666666667,0.48521789456727105,0.05363650666666667,0.0,0.061885134410658904,0.33109459868548186,141393521.68318558,150008595.31681442,15629791.59115128,0.0,15629791.59115128,0.10419264014932977
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2010,297564731.0,140314811.0,149587991.0,0.48400639811684193,28677545.0,21224195.0,7149971.0,13506905.0,34135426.0,0.09637413985059944,0.14736646623566005,0.047797760717302504,0.48400639811684193,0.047797760717302504,0.0,0.06288231292517005,0.395685848478938,144023233.65791696,153541497.34208304,14222927.810246486,0.0,14222927.810246486,0.09263246781134672
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2009,281922697.0,182953284.0,99555471.0,0.6476021743113767,29029810.0,21991550.0,6875000.0,14957797.0,35331015.0,0.10297081543597747,0.12045296660390581,0.06905697829504519,0.6476021743113767,0.06905697829504519,0.0,0.06275424034947948,0.42336165547465876,182573751.56492743,99348945.43507257,19468729.5676096,0.0,19468729.5676096,0.1959631225309078
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2008,299054079.0,197840566.0,99522951.0,0.6653155302841001,30234281.0,23072885.0,6875000.0,12778614.0,37022472.0,0.10109971113284831,0.11596435315614534,0.0690795432703759,0.6653155302841001,0.0690795432703759,0.0,0.06313449425713227,0.34515831357776433,198965323.15350816,100088755.84649184,20658519.19046291,0.0,20658519.19046291,0.20640199806407125
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2007,309630512.0,206770079.0,99490432.0,0.6751444328387476,31102582.0,23960283.0,6855903.0,16560397.0,37924030.0,0.10045063646699005,0.11461765042642692,0.06891017419644936,0.6751444328387476,0.06891017419644936,0.0,0.06513218159903576,0.43667292215516124,209045316.41381103,100585195.58618897,21336692.518455803,0.0,21336692.518455803,0.21212557567850945
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2006,306706047.0,203578862.0,99457912.0,0.671795898936015,31398763.0,24210831.0,6875000.0,17354513.0,36311706.0,0.10237412436801417,0.11750328529542949,0.06912471679477848,0.671795898936015,0.06912471679477848,0.0,0.06600943396226416,0.47793163449825243,206043864.55347666,100662182.44652334,21200968.63812102,0.0,21200968.63812102,0.21061503061871334
FirstEnergy Corp.,The Allegheny Generating Co.,5.0,2005,311721703.0,209809650.0,99425387.0,0.6784795540487218,38369670.0,30974765.0,6875000.0,12517596.0,37610071.0,0.12308950461495458,0.1464550040540336,0.06914732954471678,0.6784795540487218,0.06914732954471678,0.0,0.06763078053361002,0.3328256413022991,211496802.03874812,100224900.96125188,21554723.32358133,0.0,21554723.32358133,0.21506355323728021
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2020,9302010739.0,4345141416.0,4861888222.0,0.47193737685674214,576946250.0,359832309.0,211822330.0,27790428.0,524133248.0,0.06202382110580361,0.0819669820017322,0.043567914424997654,0.4749630577602951,0.07133441858378516,0.09733456927356132,0.04781395729745043,0.05302168505059233,4418111463.914542,4883899275.085458,663553527.7266906,430034976.3427054,233518551.38398522,0.047813957297450436
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2019,8640292013.0,4172535335.0,4388912635.0,0.4873632765883643,513614521.0,308990462.0,201244487.0,44138282.0,374474927.0,0.05944411603534076,0.07337765894345849,0.04585292616561733,0.45516210640684157,0.0718751881038456,0.09731862465907415,0.05061952965407865,0.11786712224928213,3932733512.6072893,4707558500.392711,621022613.7065299,382728216.59759104,238294397.1089388,0.05061952965407864
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2018,8072643616.0,4006253055.0,4085297126.0,0.49511564105567774,557599401.0,362971897.0,185758245.0,-23491935.0,457708774.0,0.06907271366406373,0.0908135336650934,0.04546994729411023,0.45516210640684157,0.0718751881038456,0.09731862465907415,0.05061952965407865,-0.05132507029458867,3674361472.5303025,4398282143.469698,580222778.3953084,357583805.0069395,222638973.3883689,0.050619529654078635
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2017,7779749731.0,3804481343.0,4004155741.0,0.4872145167042572,519893654.0,329071470.0,183897633.0,16459335.0,637754117.0,0.06682652681337263,0.08681692217815681,0.04592669338932189,0.45516210640684157,0.0718751881038456,0.09731862465907415,0.05061952965407865,0.02580827714201961,3541047274.880019,4238702456.119981,559170975.3164673,344609850.64408594,214561124.67238134,0.05061952965407864
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2016,7598052921.0,3582763277.0,4057992974.0,0.4689016583314117,552899292.0,364438598.0,183241459.0,68474852.0,691786485.0,0.07276854975198455,0.1022916736579717,0.04515568661011684,0.45516210640684157,0.0718751881038456,0.09731862465907415,0.05061952965407865,0.09898263913033803,3458345772.1130157,4139707148.8869843,546111482.9198486,336561454.1375626,209550028.782286,0.05061952965407863
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2015,7362011353.0,3475050089.0,3955431577.0,0.4676749429180275,526799420.0,334548977.0,188068200.0,-22133376.0,659202527.0,0.07155645308606196,0.09716707321295012,0.047546821715631966,0.4253685239836647,0.0712566789678854,0.09852326521885446,0.05107270361718902,-0.033575987793505534,3131567902.7765923,4230443450.2234077,524592479.53864866,308532295.03611004,216060184.50253862,0.05107270361718902
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2014,7479305964.0,3366927928.0,3980274562.0,0.4582598523155716,436593786.0,227023018.0,198433110.0,34286733.0,492609453.0,0.05837356943297259,0.06623640946854721,0.04985412611844841,0.42431365217391304,0.075772,0.10427546788091745,0.054763319488737305,0.06960226360089765,3173571629.3109694,4305734334.689031,566721971.5042081,330925666.50000685,235796305.00420123,0.054763319488737326
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2013,7543842841.0,3231334227.0,4194357293.0,0.4351560010669552,388385014.0,195403548.0,185202116.0,66442691.0,436675206.0,0.05148370958752851,0.05952437385625511,0.04415506430725047,0.42431365217391304,0.075772,0.10427546788091745,0.054763319488737305,0.15215585883298352,3200955507.290738,4342887333.709262,571612059.748252,333781133.18874115,237830926.5595109,0.05476331948873732
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2012,6921410275.0,3052563357.0,3702441088.0,0.4518965726602124,449198281.0,247124614.0,193138993.0,1606761.0,525264023.0,0.06489982000091737,0.07901005482055345,0.05216531159023265,0.42431365217391304,0.075772,0.10427546788091745,0.054763319488737305,0.0030589587895685747,2936848871.9792976,3984561403.0207024,524449099.35730004,306241290.22118586,218207809.13611418,0.054763319488737326
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2011,6780076539.0,2936414454.0,3726251494.0,0.4407266516012938,357770249.0,153131082.0,202991579.0,-29097466.0,359255660.0,0.05276787761053327,0.05124593727637046,0.054476081211065994,0.41534847590953783,0.07753048180924287,0.10515455423103746,0.05790577220696056,-0.08099375803849548,2816094457.023664,3963982081.976336,525662600.7722138,296125157.30081886,229537443.47139496,0.057905772206960554
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2010,6536339563.0,2839425752.0,3561140617.0,0.44362101543892296,331473067.0,123765483.0,201582935.0,-51318221.0,320775666.0,0.05071233888709769,0.042682792357247944,0.05660628340192274,0.4094209720857509,0.0767177909255019,0.10338652489809402,0.05822959803128978,-0.15998165209950807,2676114497.766012,3860225065.233988,501453532.0123205,276674178.1534362,224779353.85888433,0.05822959803128974
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2009,6402712825.0,2789329067.0,3477306715.0,0.44510789585249905,337649462.0,135049202.0,196800637.0,-243815009.0,293595506.0,0.052735375024413965,0.04738738032827115,0.056595708440404284,0.4094209720857509,0.0767177909255019,0.10338652489809402,0.05822959803128978,-0.8304453032056969,2621404908.7974043,3781307916.2025957,491201983.86437964,271017943.8713687,220184039.99301094,0.05822959803128973
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2008,5784683747.0,2394342663.0,3174511959.0,0.4299524454348379,304288751.0,93866068.0,176485862.0,-71187691.0,268277199.0,0.052602486896160476,0.03774058100598125,0.05559464392617838,0.41947903759785493,0.07506751505951131,0.10241955439930521,0.05530318632430313,-0.2653512533504571,2426553570.999513,3358130176.000487,434241834.29243284,248526535.46781296,185715298.8246199,0.05530318632430316
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2007,5063207355.0,2115085813.0,2847299147.0,0.42622364650242694,287394358.0,120773052.0,144946214.0,21329667.0,286476798.0,0.05676132495663907,0.0559637473701204,0.05090656320840741,0.39659566294170945,0.08523661527743143,0.11327387252481828,0.06680874868418805,0.07445512917245047,2008046077.5675642,3055161277.432436,431570657.38799614,227459155.41434965,204111501.9736465,0.06680874868418804
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2006,4758278889.0,2071329476.0,2598663824.0,0.44354013869784353,287280891.0,157768557.0,127488836.0,74610037.0,375328068.0,0.06037495861457901,0.07475455015228934,0.04905937998696672,0.388734101299338,0.09152805080219754,0.11765900400557636,0.0749100902203904,0.19878619096507325,1849705267.6470275,2908573621.3529725,435515991.8834161,217634479.4952173,217881512.38819882,0.07491009022039041
"American Electric Power Co., Inc.",Appalachian Power Co.,6.0,2005,3966742373.0,1821484303.0,2151378179.0,0.4584815888424703,233119552.0,127288877.0,102407857.0,-2227651.0,294903030.0,0.05876851332386743,0.06998976883451143,0.04760104848121172,0.388734101299338,0.09152805080219754,0.11765900400557636,0.0749100902203904,-0.00755384235963937,1542008031.4541583,2424734341.5458417,363068197.43517363,181431129.14949572,181637068.2856779,0.0749100902203904
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2020,13423412597.0,6225894900.0,5897390067.0,0.5135485074340083,758800920.0,543612425.0,216351980.0,56608992.0,908110739.0,0.056528167819976306,0.07885785575443444,0.0366860556181691,0.5579999999999999,0.0785,0.09999999999999999,0.051357466063348435,0.06233710225950758,7490264229.125999,5933148367.874001,1053737888.8645,749026422.9125999,304711465.9519001,0.051357466063348435
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2019,12058547006.0,5876263167.0,5254070926.0,0.5279502949238202,706510927.0,504405267.0,200967100.0,-62795512.0,799518451.0,0.05859005456034294,0.07923035381566958,0.03824978817958195,0.5579999999999999,0.0785,0.09999999999999999,0.051357466063348435,-0.0785416670765488,6728669229.348,5329877776.652,946595939.971,672866922.9347999,273729017.03620005,0.05135746606334842
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2018,11232102049.0,5661007006.0,4752874207.0,0.5436020336906833,710134942.0,504555223.0,213760689.0,93001927.0,953640117.0,0.06322369035662596,0.08263548736785985,0.04497503609188199,0.5579999999999999,0.0785,0.09999999999999999,0.051357466063348435,0.09752308584979548,6267512943.341999,4964589105.658001,881720010.8465,626751294.3341999,254968716.51230013,0.051357466063348435
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2017,10689675565.0,5256829447.0,4635874515.0,0.5313844897403794,660571369.0,468025771.0,200211147.0,24846914.0,983110639.0,0.06179526824582351,0.08239414833818597,0.04318735253773365,0.5394,0.0833,0.1,0.06374294398610507,0.025273771856719782,5766010999.761,4923664565.239,890449974.5645,576601099.9761,313848874.5884,0.06374294398610508
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2016,9758572227.0,4905680056.0,4080500795.0,0.5459137911133946,598949740.0,415397591.0,189828017.0,4925542.0,898960529.0,0.06137677992922232,0.07797468464105865,0.04652076461609904,0.5394,0.0833,0.1,0.06374294398610507,0.005479152689250053,5263773859.2438,4494798367.7562,812889066.5091,526377385.92438006,286511680.5847199,0.06374294398610506
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2015,9165983201.0,4679254873.0,3751562520.0,0.5550179365627259,592283233.0,416916510.0,179563539.0,21013707.0,894334026.0,0.06461753420357376,0.08195265317656356,0.04786366695016454,0.5394,0.0833,0.1,0.06374294398610507,0.023496486088073764,4944131338.6194,4221851862.3806,763526400.6432999,494413133.86194,269113266.7813599,0.06374294398610506
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2014,8472563739.0,4478245279.0,3303942901.0,0.5754480841916624,568579947.0,390841517.0,183271589.0,39109116.0,858493691.0,0.0671083705611766,0.08016405863625779,0.05547056789163318,0.5394,0.0833,0.1,0.06374294398610507,0.045555507757365686,4570100880.8166,3902462858.1834,705764559.4587,457010088.08166003,248754471.3770399,0.06374294398610506
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2013,7912516169.0,4308884619.0,3199179854.0,0.5739008548068977,578774503.0,404151472.0,183092440.0,3245463.0,863932693.0,0.07314670714576836,0.08900054842932197,0.05723105556915651,0.5394,0.0833,0.1,0.06374294398610507,0.003756615563106141,4268011221.5586,3644504947.4414,659112596.8777,426801122.15586,232311474.72183996,0.06374294398610507
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2012,7874637743.0,4093000849.0,3156099381.0,0.5646219143254969,566461655.0,379118081.0,191200337.0,279934.0,825119256.0,0.07193494780169979,0.085268020942614,0.06058121558245064,0.5379,0.0858,0.10999999999999999,0.05763038303397533,0.00033926489772770493,4235767641.9597006,3638870101.0402994,675643918.3494,465934440.615567,209709477.73383301,0.057630383033975344
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2011,7766748195.0,3943007322.0,3296833545.0,0.5446262417137738,516377752.0,311259136.0,209406256.0,6901954.0,702031473.0,0.06648570792245184,0.07358415708042743,0.06351738816707532,0.5379,0.0858,0.10999999999999999,0.05763038303397533,0.00983140253029653,4177733854.0905004,3589014340.9094996,666386995.131,459550723.949955,206836271.18104506,0.05763038303397535
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2010,7686287121.0,3824953717.0,3396236107.0,0.5296846932741703,508870454.0,315507903.0,205208659.0,1405793.0,675532717.0,0.06620497595122299,0.0774954520033429,0.06042237716542833,0.5379,0.0858,0.10999999999999999,0.05763038303397533,0.002081013938515135,4134453842.3859005,3551833278.6140995,659483434.9818,454789922.662449,204693512.31935096,0.05763038303397532
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2009,7227867068.0,3445356138.0,3395358627.0,0.5036544069382785,439531601.0,237313927.0,199906705.0,-148082770.0,549830145.0,0.06081069240273416,0.06518991743895983,0.05887646253633873,0.545,0.0832,0.1075,0.054093406593406584,-0.26932457477390587,3939187552.0600004,3288679515.9399996,601358540.0576,423462661.84645003,177895878.21115,0.0540934065934066
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2008,6569270717.0,3339151034.0,2866510291.0,0.5380814161655849,389427610.0,261485338.0,169848631.0,93544175.0,563930426.0,0.0592801890462874,0.07397452578947576,0.059252754658957546,0.545,0.0832,0.1075,0.054093406593406584,0.16587892883084127,3580252540.7650003,2989018176.2349997,546563323.6544,384877148.13223755,161686175.52216244,0.05409340659340658
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2007,6591457826.0,3351441361.0,2891352205.0,0.5368496211780711,428629457.0,259960390.0,161030449.0,9548973.0,579736125.0,0.06502802085894739,0.07346374285660749,0.05569381990942885,0.45,0.078,0.1025,0.05795454545454545,0.0164712402560734,2966156021.7000003,3625301804.2999997,514133710.428,304030992.22425,210102718.20374995,0.057954545454545446
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2006,6388483939.0,3207473373.0,2889039691.0,0.5261160501631954,389505770.0,233710159.0,149239895.0,114970097.0,557832875.0,0.060969985010398256,0.06953416320871159,0.05165726710675364,0.45,0.078,0.1025,0.05795454545454545,0.20610132918394242,2874817772.55,3513666166.45,498301747.242,294668821.686375,203632925.55562496,0.057954545454545446
Pinnacle West Capital Corp.,Arizona Public Service Co.,7.0,2005,5686421481.0,2985224562.0,2572191532.0,0.5371605277537097,390514134.0,248551609.0,138476169.0,79917359.0,412474958.0,0.06867484855015094,0.08137170956567136,0.053835870026493815,0.385,0.0967,0.1125,0.08680894308943089,0.19375081432216304,2189272270.185,3497149210.815,549876957.2127,246293130.3958125,303583826.8168875,0.08680894308943089
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2020,7636194898.0,3276169597.0,3855945706.0,0.45935454739801196,347007308.0,210111704.0,135718333.0,-52355097.0,420980645.0,0.04544243731794809,0.05989977906232013,0.03519715871227571,0.3649,0.0523,0.09749999999999999,0.026330105495197608,-0.12436461776051486,2786447518.2802,4849747379.7198,399372993.16539997,271678633.0323195,127694360.13308048,0.026330105495197605
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2019,7039470662.0,3125937702.0,3399790127.0,0.4790174803350659,384162360.0,249593837.0,130919705.0,49865815.0,334933527.0,0.05457262036388042,0.07401887707213882,0.03850817259579623,0.3655,0.052599999999999994,0.09749999999999999,0.026735618597320727,0.14888272143624487,2572926526.961,4466544135.039,370276156.82119995,250860336.37869745,119415820.4425025,0.026735618597320727
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2018,6616863728.0,2977973278.0,3048306349.0,0.49416447000858693,347564988.0,231878146.0,115481334.0,-199882394.0,66889834.0,0.052527149158178944,0.07091467418546903,0.03788376914212831,0.3162,0.04639999999999999,0.0975,0.022770546943550733,-2.9882327709170275,2092252310.7935998,4524611417.2064,307022476.97919995,203994600.302376,103027876.67682394,0.022770546943550733
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2017,5912008848.0,2408034210.0,2795795941.0,0.46274266071832826,224521264.0,112479031.0,104204731.0,-37859199.0,336426307.0,0.03797715290564126,0.04111468350921664,0.03727193729408165,0.29460496287523186,0.04446001442667668,0.09749999999999999,0.022308110658791357,-0.11253340839365454,1741707147.1830823,4170301700.8169174,262847998.67272016,169816446.8503505,93031551.82236966,0.02230811065879137
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2016,5435431540.0,2284618047.0,2624609281.0,0.46537222547621243,259633280.0,155519297.0,101338675.0,-29321177.0,367856639.0,0.047766820001195344,0.06148225591622622,0.03861095658451266,0.2864,0.0435,0.095,0.02283071748878924,-0.07970816315755008,1556707593.056,3878723946.9440002,236441271.98999998,147887221.34032,88554050.64967999,0.02283071748878923
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2015,4865323359.0,2007958681.0,2390393906.0,0.4565251742060942,149142056.0,50105438.0,97360507.0,38695912.0,209285509.0,0.03065408915198066,0.022558406711270178,0.040729900940435215,0.2864,0.0435,0.095,0.02283071748878924,0.1848953240236045,1393428610.0176,3471894748.9824,211641566.1165,132375717.951672,79265848.16482799,0.022830717488789235
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2014,4799351443.0,1940560279.0,2390178902.0,0.4480898520773791,194103909.0,106042581.0,85227937.0,-26213470.0,293239160.0,0.040443778978325594,0.04930973037472114,0.035657555561504156,0.2864,0.0435,0.095,0.02283071748878924,-0.08939280142529395,1374534253.2752,3424817189.7248,208771787.77049997,130580754.061144,78191033.70935598,0.02283071748878923
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2013,4395742640.0,1836041300.0,2131837870.0,0.46272611169255945,211059745.0,133577859.0,82282568.0,12884901.0,349743754.0,0.048014581900090496,0.06567169311082849,0.03859701019383805,0.29319999999999996,0.0504,0.10200000000000002,0.02899490662139218,0.0368409752930141,1288831742.0479999,3106910897.952,221545429.056,131460837.68889602,90084591.36710398,0.02899490662139218
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2012,3889878559.0,1695966007.0,1807345024.0,0.4841037498505796,205392585.0,118455286.0,73116669.0,277546454.0,326067437.0,0.052801798792608524,0.06290424526375742,0.04045529106455769,0.29319999999999996,0.0504,0.10200000000000002,0.02899490662139218,0.8511934112574387,1140512393.4987998,2749366165.5012,196049879.3736,116332264.13687761,79717615.2367224,0.028994906621392185
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2011,3689925700.0,1560474268.0,1607156610.0,0.4926313475594299,240254290.0,150932286.0,72538637.0,-125044960.0,367946738.0,0.06511087472574312,0.08303142371959067,0.04513476567787628,0.29319999999999996,0.0504,0.10200000000000002,0.02899490662139218,-0.33984527401898046,1081886215.2399998,2608039484.76,185972255.28,110352393.95447999,75619861.32552001,0.028994906621392192
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2010,3479119101.0,1520255843.0,1604841179.0,0.4864667664068447,228091509.0,141868711.0,80103729.0,29470083.0,372926515.0,0.0655601324296256,0.08382318341373576,0.04991380458589292,0.3218999999999999,0.0558,0.09900000000000002,0.03529258221501253,0.07902383395827996,1119928438.6118996,2359190662.3881006,194134845.83580002,110872915.42257808,83261930.41322194,0.035292582215012545
Entergy Corp.,"Entergy Arkansas, LLC",8.0,2009,3465116013.0,1527911230.0,1618569479.0,0.4855937065273137,139549367.0,51267749.0,80692388.0,-37543598.0,230360387.0,0.04027263920643802,0.03046866462269962,0.04985413913145955,0.3218999999999999,0.0558,0.09900000000000002,0.03529258221501253,-0.16297766507919612,1115420844.5846996,2349695168.4153004,193353473.5254,110426663.61388528,82926809.91151473,0.035292582215012545
